Sammy2Slap,BOTTOM,Nautilus,200,True,2306,1,5,22,4.60,36,0,36,0.94,10142,263.89,10531,274.007,5981,2173,2377,22737,8354,40401,0,0,1,1771,0,9416,63,277,81,31,0.81,11,0.29,3,False,False,False,False,0,0,0,0,1.1,0.7,0.7,,,235.1,307.5,360.8,,,149.5,259.3,251,,
yOuChoiceTodie,TOP,875,100,True,1708,15,3,7,7.33,160,4,164,5.76,14192,498.55,28268,993.021,829,24555,2884,24502,4578,21790,0,0,3,10053,0,13953,32,212,16,9,0.32,2,0.07,0,True,False,False,False,4,3,0,0,6.6,5.4,,,,451.9,515.2,,,,330.9,520.5999999999999,,,
SecretlyGayPengu,JUNGLE,Zac,100,True,1708,3,0,15,18.00,15,168,183,6.43,10602,372.44,12600,442.623,10899,769,932,29484,34633,24710,96,21,1,225,0,22047,33,620,18,2,0.07,4,0.14,2,False,False,False,False,0,0,0,0,0.3,0.8999999999999999,,,,283.6,497.3,,,,266.7,362.1,,,
Garźa,MIDDLE,Ekko,100,True,1708,8,2,6,7.00,157,0,157,5.52,10937,384.20,14205,499.005,12186,2019,0,19896,5518,10011,0,0,2,4036,0,7575,11,213,25,10,0.35,3,0.11,2,False,False,False,False,2,0,0,0,5.9,5.699999999999999,,,,449.4,516.6,,,,248.3,415.4,,,
devil hosting,BOTTOM,Aphelios,100,True,1708,4,5,16,4.00,188,8,196,6.89,11046,388.03,27015,949.005,2797,24218,0,14441,2481,11879,4,0,1,3837,1,9719,23,173,12,4,0.14,1,0.04,3,False,False,False,False,1,0,0,0,5.7,7.300000000000001,,,,293.8,389.5,,,,286.8,326.9,,,
Alumyn,BOTTOM,Lulu,100,True,1708,3,2,22,12.50,39,0,39,1.37,9345,328.28,7073,248.466,5361,1328,384,11103,1993,6588,0,0,0,1874,0,4860,35,191,48,24,0.84,8,0.28,7,False,False,False,False,0,0,0,0,1.2,1.8,,,,275.4,427.3,,,,183,382.3,,,
source35,TOP,Ornn,200,False,1708,1,8,3,0.50,138,0,138,4.85,8304,291.71,12810,450,7269,5371,169,22676,527,28633,0,0,0,1384,0,1487,31,519,22,11,0.39,1,0.04,3,False,False,False,True,0,0,0,0,5.6,4.6,,,,457.20000000000005,367.70000000000005,,,,294.7,290,,,
Xanielson,JUNGLE,Trundle,200,False,1708,4,7,4,1.14,42,108,150,5.27,9232,324.31,11830,415.574,3239,7404,1186,34045,13678,24744,81,8,1,285,0,21561,22,371,28,7,0.25,5,0.18,7,False,False,True,False,0,0,0,0,0.7,0.9,,,,337.9,335,,,,329.29999999999995,320.70000000000005,,,
Nøtëz,MIDDLE,Swain,200,False,1708,1,6,4,0.83,164,6,170,5.97,8177,287.25,15359,539.543,14419,940,0,25586,6415,11350,1,0,0,764,0,6592,34,354,22,11,0.39,2,0.07,7,False,False,False,False,0,0,0,0,6.7,6.1,,,,447.4,423.3,,,,243.4,289.3,,,
MG Dilly,BOTTOM,Twitch,200,False,1708,4,6,4,1.33,133,4,137,4.81,9498,333.65,12577,441.815,857,9261,2458,15299,3251,8983,0,0,0,0,0,3070,22,361,16,8,0.28,1,0.04,1,False,False,False,False,0,0,0,0,4.9,5.699999999999999,,,,261.29999999999995,332.3,,,,254.2,379.4,,,
Kalliroe,BOTTOM,Nami,200,False,1708,2,6,6,1.33,9,0,9,0.32,6218,218.43,7129,250.433,5829,707,592,13239,4648,7338,0,0,0,0,0,491,25,87,50,18,0.63,8,0.28,6,False,False,False,False,0,0,0,0,0,0.7,,,,250,257.4,,,,177.3,207.2,,,
Fresh53,TOP,Shen,100,False,1572,2,7,5,1.00,101,6,107,4.08,6964,265.80,9222,351.985,3406,5208,606,21728,1696,22405,3,0,0,1464,0,3172,27,204,21,9,0.34,4,0.15,1,False,False,False,False,0,0,0,0,3.6,4.6,,,,367.8,409.3,,,,169.89999999999998,232.4,,,
